,step,name,type,value,0
1309,,,,,Observation 1
1310,,,,,metric
1311,,,,,0.021062785862544155
1312,,,,,327
1313,,,,,loss
1314,,,,,metric
1315,,,,,0.0019715044495023848
1316,,,,,328
1317,,,,,Round reward
1318,,,,,metric
1319,,,,,0.491455078125
1320,,,,,328
1321,,,,,Per-ep reward
1322,,,,,metric
1323,,,,,155.359375
1324,,,,,328
1325,,,,,Megabytes sent
1326,,,,,metric
1327,,,,,10.633299082517624
1328,,,,,328
1329,,,,,Round megabytes sent
1330,,,,,metric
1331,,,,,0.368591
1332,,,,,328
1333,,,,,Chosen CW
1334,,,,,metric
1335,,,,,64.0
1336,,,,,328
1337,,,,,Station count
1338,,,,,metric
1339,,,,,5.0
1340,,,,,328
1341,,,,,Current throughput
1342,,,,,metric
1343,,,,,37.97607
1344,,,,,328
1345,,,,,Fairness index
1346,,,,,metric
1347,,,,,0.964006
1348,,,,,328
1349,,,,,Observation 0
1350,,,,,metric
1351,,,,,0.5300423062841098
1352,,,,,328
1353,,,,,loss
1354,,,,,metric
1355,,,,,0.0019715044495023848
1356,,,,,328
1357,,,,,Observation 1
1358,,,,,metric
1359,,,,,0.02037229037939509
1360,,,,,328
1361,,,,,loss
1362,,,,,metric
1363,,,,,0.0019715044495023848
1364,,,,,329
1365,,,,,Round reward
1366,,,,,metric
1367,,,,,0.521240234375
1368,,,,,329
1369,,,,,Per-ep reward
1370,,,,,metric
1371,,,,,155.880615234375
1372,,,,,329
1373,,,,,Megabytes sent
1374,,,,,metric
1375,,,,,11.02422907948494
1376,,,,,329
1377,,,,,Round megabytes sent
1378,,,,,metric
1379,,,,,0.39093
1380,,,,,329
1381,,,,,Chosen CW
1382,,,,,metric
1383,,,,,64.0
1384,,,,,329
1385,,,,,Station count
1386,,,,,metric
1387,,,,,5.0
1388,,,,,329
1389,,,,,Current throughput
1390,,,,,metric
1391,,,,,38.014584
1392,,,,,329
1393,,,,,Fairness index
1394,,,,,metric
1395,,,,,0.964164
1396,,,,,329
1397,,,,,Observation 0
1398,,,,,metric
1399,,,,,0.5301175957918167
1400,,,,,329
1401,,,,,loss
1402,,,,,metric
1403,,,,,0.0019715044495023848
1404,,,,,329
1405,,,,,Observation 1
1406,,,,,metric
1407,,,,,0.020377323968654992
1408,,,,,329
1409,,,,,loss
1410,,,,,metric
1411,,,,,0.0019715044495023848
1412,,,,,330
1413,,,,,Round reward
1414,,,,,metric
1415,,,,,0.44677734375
1416,,,,,330
1417,,,,,Per-ep reward
1418,,,,,metric
1419,,,,,156.327392578125
1420,,,,,330
1421,,,,,Megabytes sent
1422,,,,,metric
1423,,,,,11.35931208729744
1424,,,,,330
1425,,,,,Round megabytes sent
1426,,,,,metric
1427,,,,,0.335083
1428,,,,,330
1429,,,,,Chosen CW
1430,,,,,metric
1431,,,,,64.0
1432,,,,,330
1433,,,,,Station count
1434,,,,,metric
1435,,,,,5.0
1436,,,,,330
1437,,,,,Current throughput
1438,,,,,metric
1439,,,,,37.864376
1440,,,,,330
1441,,,,,Fairness index
1442,,,,,metric
1443,,,,,0.964366
1444,,,,,330
1445,,,,,Observation 0
1446,,,,,metric
1447,,,,,0.5300843139489492
1448,,,,,330
1449,,,,,loss
1450,,,,,metric
1451,,,,,0.0019715044495023848
1452,,,,,330
1453,,,,,Observation 1
1454,,,,,metric
1455,,,,,0.020401273316164335
1456,,,,,330
1457,,,,,loss
1458,,,,,metric
1459,,,,,0.0019715044495023848
1460,,,,,331
1461,,,,,Round reward
1462,,,,,metric
1463,,,,,0.50634765625
1464,,,,,331
1465,,,,,Per-ep reward
1466,,,,,metric
1467,,,,,156.833740234375
1468,,,,,331
1469,,,,,Megabytes sent
1470,,,,,metric
1471,,,,,11.739073097705841
1472,,,,,331
1473,,,,,Round megabytes sent
1474,,,,,metric
1475,,,,,0.379761
1476,,,,,331
1477,,,,,Chosen CW
1478,,,,,metric
1479,,,,,64.0
1480,,,,,331
1481,,,,,Station count
1482,,,,,metric
1483,,,,,5.0
1484,,,,,331
1485,,,,,Current throughput
1486,,,,,metric
1487,,,,,37.867977
1488,,,,,331
1489,,,,,Fairness index
1490,,,,,metric
1491,,,,,0.964538
1492,,,,,331
1493,,,,,Observation 0
1494,,,,,metric
1495,,,,,0.5300578226645788
1496,,,,,331
1497,,,,,loss
1498,,,,,metric
1499,,,,,0.0019715044495023848
1500,,,,,331
1501,,,,,Observation 1
1502,,,,,metric
1503,,,,,0.020568437271254313
1504,,,,,331
1505,,,,,loss
1506,,,,,metric
1507,,,,,0.0019715044495023848
1508,,,,,332
1509,,,,,Round reward
1510,,,,,metric
1511,,,,,0.50634765625
1512,,,,,332
1513,,,,,Per-ep reward
1514,,,,,metric
1515,,,,,157.340087890625
1516,,,,,332
1517,,,,,Megabytes sent
1518,,,,,metric
1519,,,,,12.118834108114243
1520,,,,,332
1521,,,,,Round megabytes sent
1522,,,,,metric
1523,,,,,0.379761
1524,,,,,332
1525,,,,,Chosen CW
1526,,,,,metric
1527,,,,,64.0
1528,,,,,332
1529,,,,,Station count
1530,,,,,metric
1531,,,,,5.0
1532,,,,,332
1533,,,,,Current throughput
1534,,,,,metric
1535,,,,,37.87136
1536,,,,,332
1537,,,,,Fairness index
1538,,,,,metric
1539,,,,,0.964808
1540,,,,,332
1541,,,,,Observation 0
1542,,,,,metric
1543,,,,,0.5300665911038718
1544,,,,,332
1545,,,,,loss
1546,,,,,metric
1547,,,,,0.0019715044495023848
1548,,,,,332
1549,,,,,Observation 1
1550,,,,,metric
1551,,,,,0.020592699525285557
1552,,,,,332
1553,,,,,loss
1554,,,,,metric
1555,,,,,0.0019715044495023848
1556,,,,,333
1557,,,,,Round reward
1558,,,,,metric
1559,,,,,0.521240234375
1560,,,,,333
1561,,,,,Per-ep reward
1562,,,,,metric
1563,,,,,157.861328125
1564,,,,,333
1565,,,,,Megabytes sent
1566,,,,,metric
1567,,,,,12.509764105081558
1568,,,,,333
1569,,,,,Round megabytes sent
1570,,,,,metric
1571,,,,,0.39093
1572,,,,,333
1573,,,,,Chosen CW
1574,,,,,metric
1575,,,,,64.0
1576,,,,,333
1577,,,,,Station count
1578,,,,,metric
1579,,,,,5.0
1580,,,,,333
1581,,,,,Current throughput
1582,,,,,metric
1583,,,,,37.908382
1584,,,,,333
1585,,,,,Fairness index
1586,,,,,metric
1587,,,,,0.965142
1588,,,,,333
1589,,,,,Observation 0
1590,,,,,metric
1591,,,,,0.5301956429084143
1592,,,,,333
1593,,,,,loss
1594,,,,,metric
1595,,,,,0.0019715044495023848
1596,,,,,333
1597,,,,,Observation 1
1598,,,,,metric
1599,,,,,0.020569245309421124
1600,,,,,333
1601,,,,,loss
1602,,,,,metric
1603,,,,,0.0019715044495023848
1604,,,,,334
1605,,,,,Round reward
1606,,,,,metric
1607,,,,,0.4765625
1608,,,,,334
1609,,,,,Per-ep reward
1610,,,,,metric
1611,,,,,158.337890625
1612,,,,,334
1613,,,,,Megabytes sent
1614,,,,,metric
1615,,,,,12.867186099290848
1616,,,,,334
1617,,,,,Round megabytes sent
1618,,,,,metric
1619,,,,,0.357422
1620,,,,,334
1621,,,,,Chosen CW
1622,,,,,metric
1623,,,,,64.0
1624,,,,,334
1625,,,,,Station count
1626,,,,,metric
1627,,,,,5.0
1628,,,,,334
1629,,,,,Current throughput
1630,,,,,metric
1631,,,,,37.84467
1632,,,,,334
1633,,,,,Fairness index
1634,,,,,metric
1635,,,,,0.965439
1636,,,,,334
1637,,,,,Observation 0
1638,,,,,metric
1639,,,,,0.5301573635141055
1640,,,,,334
1641,,,,,loss
1642,,,,,metric
1643,,,,,0.0019715044495023848
1644,,,,,334
1645,,,,,Observation 1
1646,,,,,metric
1647,,,,,0.020554619807850862
1648,,,,,334
1649,,,,,loss
1650,,,,,metric
1651,,,,,0.0019715044495023848
1652,,,,,335
1653,,,,,Round reward
1654,,,,,metric
1655,,,,,0.491455078125
1656,,,,,335
1657,,,,,Per-ep reward
1658,,,,,metric
1659,,,,,158.829345703125
1660,,,,,335
1661,,,,,Megabytes sent
1662,,,,,metric
1663,,,,,13.235777109861374
1664,,,,,335
1665,,,,,Round megabytes sent
1666,,,,,metric
1667,,,,,0.368591
1668,,,,,335
1669,,,,,Chosen CW
1670,,,,,metric
1671,,,,,64.0
1672,,,,,335
1673,,,,,Station count
1674,,,,,metric
1675,,,,,5.0
1676,,,,,335
1677,,,,,Current throughput
1678,,,,,metric
1679,,,,,37.81651
1680,,,,,335
1681,,,,,Fairness index
1682,,,,,metric
1683,,,,,0.965742
1684,,,,,335
1685,,,,,Observation 0
1686,,,,,metric
1687,,,,,0.5302034132182598
1688,,,,,335
1689,,,,,loss
1690,,,,,metric
1691,,,,,0.0019715044495023848
1692,,,,,335
1693,,,,,Observation 1
1694,,,,,metric
1695,,,,,0.020584694788457585
1696,,,,,335
1697,,,,,loss
1698,,,,,metric
1699,,,,,0.0019715044495023848
1700,,,,,336
1701,,,,,Round reward
1702,,,,,metric
1703,,,,,0.431884765625
1704,,,,,336
1705,,,,,Per-ep reward
1706,,,,,metric
1707,,,,,159.26123046875
1708,,,,,336
1709,,,,,Megabytes sent
1710,,,,,metric
1711,,,,,13.559691101312637
1712,,,,,336
1713,,,,,Round megabytes sent
1714,,,,,metric
1715,,,,,0.323914
1716,,,,,336
1717,,,,,Chosen CW
1718,,,,,metric
1719,,,,,64.0
1720,,,,,336
1721,,,,,Station count
1722,,,,,metric
1723,,,,,5.0
1724,,,,,336
1725,,,,,Current throughput
1726,,,,,metric
1727,,,,,37.665813
1728,,,,,336
1729,,,,,Fairness index
1730,,,,,metric
1731,,,,,0.965838
1732,,,,,336
1733,,,,,Observation 0
1734,,,,,metric
1735,,,,,0.5301461484531561
1736,,,,,336
1737,,,,,loss
1738,,,,,metric
1739,,,,,0.0019715044495023848
1740,,,,,336
1741,,,,,Observation 1
1742,,,,,metric
1743,,,,,0.02055826069951029
1744,,,,,336
1745,,,,,loss
1746,,,,,metric
1747,,,,,0.0019715044495023848
1748,,,,,337
1749,,,,,Round reward
1750,,,,,metric
1751,,,,,0.4765625
1752,,,,,337
1753,,,,,Per-ep reward
1754,,,,,metric
1755,,,,,159.73779296875
1756,,,,,337
1757,,,,,Megabytes sent
1758,,,,,metric
1759,,,,,13.917113095521927
1760,,,,,337
1761,,,,,Round megabytes sent
1762,,,,,metric
1763,,,,,0.357422
1764,,,,,337
1765,,,,,Chosen CW
1766,,,,,metric
1767,,,,,64.0
1768,,,,,337
1769,,,,,Station count
1770,,,,,metric
1771,,,,,5.0
1772,,,,,337
1773,,,,,Current throughput
1774,,,,,metric
1775,,,,,37.613823
1776,,,,,337
1777,,,,,Fairness index
1778,,,,,metric
1779,,,,,0.966264
1780,,,,,337
1781,,,,,Observation 0
1782,,,,,metric
1783,,,,,0.5302030842999617
1784,,,,,337
1785,,,,,loss
1786,,,,,metric
1787,,,,,0.0019715044495023848
1788,,,,,337
1789,,,,,Observation 1
1790,,,,,metric
1791,,,,,0.02076196242720696
1792,,,,,337
1793,,,,,loss
1794,,,,,metric
1795,,,,,0.0019715044495023848
1796,,,,,338
1797,,,,,Round reward
1798,,,,,metric
1799,,,,,0.56591796875
1800,,,,,338
1801,,,,,Per-ep reward
1802,,,,,metric
1803,,,,,160.3037109375
1804,,,,,338
1805,,,,,Megabytes sent
1806,,,,,metric
1807,,,,,14.341551095247269
1808,,,,,338
1809,,,,,Round megabytes sent
1810,,,,,metric
1811,,,,,0.424438
1812,,,,,338
1813,,,,,Chosen CW
1814,,,,,metric
1815,,,,,64.0
1816,,,,,338
1817,,,,,Station count
1818,,,,,metric
1819,,,,,5.0
1820,,,,,338
1821,,,,,Current throughput
1822,,,,,metric
1823,,,,,37.74093
1824,,,,,338
1825,,,,,Fairness index
1826,,,,,metric
1827,,,,,0.966558
1828,,,,,338
1829,,,,,Observation 0
1830,,,,,metric
1831,,,,,0.5303692782421907
1832,,,,,338
1833,,,,,loss
1834,,,,,metric
1835,,,,,0.0019715044495023848
1836,,,,,338
1837,,,,,Observation 1
1838,,,,,metric
1839,,,,,0.02077743862660164
1840,,,,,338
1841,,,,,loss
1842,,,,,metric
1843,,,,,0.0019715044495023848
1844,,,,,339
1845,,,,,Round reward
1846,,,,,metric
1847,,,,,0.491455078125
1848,,,,,339
1849,,,,,Per-ep reward
1850,,,,,metric
1851,,,,,160.795166015625
1852,,,,,339
1853,,,,,Megabytes sent
1854,,,,,metric
1855,,,,,14.710142105817795
1856,,,,,339
1857,,,,,Round megabytes sent
1858,,,,,metric
1859,,,,,0.368591
1860,,,,,339
1861,,,,,Chosen CW
1862,,,,,metric
1863,,,,,64.0
1864,,,,,339
1865,,,,,Station count
1866,,,,,metric
1867,,,,,5.0
1868,,,,,339
1869,,,,,Current throughput
1870,,,,,metric
1871,,,,,37.71832
1872,,,,,339
1873,,,,,Fairness index
1874,,,,,metric
1875,,,,,0.966441
1876,,,,,339
1877,,,,,Observation 0
1878,,,,,metric
1879,,,,,0.5302274684607983
1880,,,,,339
1881,,,,,loss
1882,,,,,metric
1883,,,,,0.0019715044495023848
1884,,,,,339
1885,,,,,Observation 1
1886,,,,,metric
1887,,,,,0.020842930692607946
1888,,,,,339
1889,,,,,loss
1890,,,,,metric
1891,,,,,0.0019715044495023848
1892,,,,,340
1893,,,,,Round reward
1894,,,,,metric
1895,,,,,0.491455078125
1896,,,,,340
1897,,,,,Per-ep reward
1898,,,,,metric
1899,,,,,161.28662109375
1900,,,,,340
1901,,,,,Megabytes sent
1902,,,,,metric
1903,,,,,15.078733116388321
1904,,,,,340
1905,,,,,Round megabytes sent
1906,,,,,metric
1907,,,,,0.368591
1908,,,,,340
1909,,,,,Chosen CW
1910,,,,,metric
1911,,,,,64.0
1912,,,,,340
1913,,,,,Station count
1914,,,,,metric
1915,,,,,5.0
1916,,,,,340
1917,,,,,Current throughput
1918,,,,,metric
1919,,,,,37.696835
1920,,,,,340
1921,,,,,Fairness index
1922,,,,,metric
1923,,,,,0.966463
1924,,,,,340
1925,,,,,Observation 0
1926,,,,,metric
1927,,,,,0.5303099400301775
1928,,,,,340
1929,,,,,loss
1930,,,,,metric
1931,,,,,0.0019715044495023848
1932,,,,,340
1933,,,,,Observation 1
1934,,,,,metric
1935,,,,,0.020820718831681795
1936,,,,,340
1937,,,,,loss
1938,,,,,metric
1939,,,,,0.0019715044495023848
1940,,,,,341
1941,,,,,Round reward
1942,,,,,metric
1943,,,,,0.4765625
1944,,,,,341
1945,,,,,Per-ep reward
1946,,,,,metric
1947,,,,,161.76318359375
1948,,,,,341
1949,,,,,Megabytes sent
1950,,,,,metric
1951,,,,,15.43615511059761
1952,,,,,341
1953,,,,,Round megabytes sent
1954,,,,,metric
1955,,,,,0.357422
1956,,,,,341
1957,,,,,Chosen CW
1958,,,,,metric
1959,,,,,64.0
1960,,,,,341
1961,,,,,Station count
1962,,,,,metric
1963,,,,,5.0
1964,,,,,341
1965,,,,,Current throughput
1966,,,,,metric
1967,,,,,37.649162
1968,,,,,341
1969,,,,,Fairness index
1970,,,,,metric
1971,,,,,0.966795
1972,,,,,341
1973,,,,,Observation 0
1974,,,,,metric
1975,,,,,0.5302725100517273
1976,,,,,341
1977,,,,,loss
1978,,,,,metric
1979,,,,,0.0019715044495023848
1980,,,,,341
1981,,,,,Observation 1
1982,,,,,metric
1983,,,,,0.021053403442914145
1984,,,,,341
1985,,,,,loss
1986,,,,,metric
1987,,,,,0.0019715044495023848
1988,,,,,342
1989,,,,,Round reward
1990,,,,,metric
1991,,,,,0.44677734375
1992,,,,,342
1993,,,,,Per-ep reward
1994,,,,,metric
1995,,,,,162.2099609375
1996,,,,,342
1997,,,,,Megabytes sent
1998,,,,,metric
1999,,,,,15.77123811841011
2000,,,,,342
2001,,,,,Round megabytes sent
2002,,,,,metric
2003,,,,,0.335083
2004,,,,,342
2005,,,,,Chosen CW
2006,,,,,metric
2007,,,,,64.0
2008,,,,,342
2009,,,,,Station count
2010,,,,,metric
2011,,,,,5.0
2012,,,,,342
2013,,,,,Current throughput
2014,,,,,metric
2015,,,,,37.550568
2016,,,,,342
2017,,,,,Fairness index
2018,,,,,metric
2019,,,,,0.967024
2020,,,,,342
2021,,,,,Observation 0
2022,,,,,metric
2023,,,,,0.530330307483673
2024,,,,,342
2025,,,,,loss
2026,,,,,metric
2027,,,,,0.0019715044495023848
2028,,,,,342
2029,,,,,Observation 1
2030,,,,,metric
2031,,,,,0.021083277060605074
2032,,,,,342
2033,,,,,loss
2034,,,,,metric
2035,,,,,0.0019715044495023848
2036,,,,,343
2037,,,,,Round reward
2038,,,,,metric
2039,,,,,0.521240234375
2040,,,,,343
2041,,,,,Per-ep reward
2042,,,,,metric
2043,,,,,162.731201171875
2044,,,,,343
2045,,,,,Megabytes sent
2046,,,,,metric
2047,,,,,16.162168115377426
2048,,,,,343
2049,,,,,Round megabytes sent
2050,,,,,metric
2051,,,,,0.39093
2052,,,,,343
2053,,,,,Chosen CW
2054,,,,,metric
2055,,,,,64.0
2056,,,,,343
2057,,,,,Station count
2058,,,,,metric
2059,,,,,5.0
2060,,,,,343
2061,,,,,Current throughput
2062,,,,,metric
2063,,,,,37.58644
2064,,,,,343
2065,,,,,Fairness index
2066,,,,,metric
2067,,,,,0.967247
2068,,,,,343
2069,,,,,Observation 0
2070,,,,,metric
2071,,,,,0.5304525485138099
2072,,,,,343
2073,,,,,loss
2074,,,,,metric
2075,,,,,0.0019715044495023848
2076,,,,,343
2077,,,,,Observation 1
2078,,,,,metric
2079,,,,,0.021241474363427958
2080,,,,,343
2081,,,,,loss
2082,,,,,metric
2083,,,,,0.0019715044495023848
2084,,,,,344
2085,,,,,Round reward
2086,,,,,metric
2087,,,,,0.521240234375
2088,,,,,344
2089,,,,,Per-ep reward
2090,,,,,metric
2091,,,,,163.25244140625
2092,,,,,344
2093,,,,,Megabytes sent
2094,,,,,metric
2095,,,,,16.553098112344742
2096,,,,,344
2097,,,,,Round megabytes sent
2098,,,,,metric
2099,,,,,0.39093
2100,,,,,344
2101,,,,,Chosen CW
2102,,,,,metric
2103,,,,,64.0
2104,,,,,344
2105,,,,,Station count
2106,,,,,metric
2107,,,,,5.0
2108,,,,,344
2109,,,,,Current throughput
2110,,,,,metric
2111,,,,,37.62068
2112,,,,,344
2113,,,,,Fairness index
2114,,,,,metric
2115,,,,,0.967682
2116,,,,,344
2117,,,,,Observation 0
2118,,,,,metric
2119,,,,,0.5303635325531165
2120,,,,,344
2121,,,,,loss
2122,,,,,metric
2123,,,,,0.0019715044495023848
2124,,,,,344
2125,,,,,Observation 1
2126,,,,,metric
2127,,,,,0.02129645850790179
2128,,,,,344
2129,,,,,loss
2130,,,,,metric
2131,,,,,0.0019715044495023848
2132,,,,,345
2133,,,,,Round reward
2134,,,,,metric
2135,,,,,0.56591796875
2136,,,,,345
2137,,,,,Per-ep reward
2138,,,,,metric
2139,,,,,163.818359375
2140,,,,,345
2141,,,,,Megabytes sent
2142,,,,,metric
2143,,,,,16.977536112070084
2144,,,,,345
2145,,,,,Round megabytes sent
2146,,,,,metric
2147,,,,,0.424438
2148,,,,,345
2149,,,,,Chosen CW
2150,,,,,metric
2151,,,,,64.0
2152,,,,,345
2153,,,,,Station count
2154,,,,,metric
2155,,,,,5.0
2156,,,,,345
2157,,,,,Current throughput
2158,,,,,metric
2159,,,,,37.727863
2160,,,,,345
2161,,,,,Fairness index
2162,,,,,metric
2163,,,,,0.967904
2164,,,,,345
2165,,,,,Observation 0
2166,,,,,metric
2167,,,,,0.530205257087946
2168,,,,,345
2169,,,,,loss
2170,,,,,metric
2171,,,,,0.0019715044495023848
2172,,,,,345
2173,,,,,Observation 1
2174,,,,,metric
2175,,,,,0.021225618912100064
2176,,,,,345
2177,,,,,loss
2178,,,,,metric
2179,,,,,0.0019715044495023848
2180,,,,,346
2181,,,,,Round reward
2182,,,,,metric
2183,,,,,0.50634765625
2184,,,,,346
2185,,,,,Per-ep reward
2186,,,,,metric
2187,,,,,164.32470703125
2188,,,,,346
2189,,,,,Megabytes sent
2190,,,,,metric
2191,,,,,17.357297122478485
2192,,,,,346
2193,,,,,Round megabytes sent
2194,,,,,metric
2195,,,,,0.379761
2196,,,,,346
2197,,,,,Chosen CW
2198,,,,,metric
2199,,,,,64.0
2200,,,,,346
2201,,,,,Station count
2202,,,,,metric
2203,,,,,5.0
2204,,,,,346
2205,,,,,Current throughput
2206,,,,,metric
2207,,,,,37.733257
2208,,,,,346
2209,,,,,Fairness index
2210,,,,,metric
2211,,,,,0.968205
2212,,,,,346
2213,,,,,Observation 0
2214,,,,,metric
2215,,,,,0.5301348386704922
2216,,,,,346
2217,,,,,loss
2218,,,,,metric
2219,,,,,0.0019715044495023848
2220,,,,,346
2221,,,,,Observation 1
2222,,,,,metric
2223,,,,,0.021243612779949354
2224,,,,,346
2225,,,,,loss
2226,,,,,metric
2227,,,,,0.0019715044495023848
2228,,,,,347
2229,,,,,Round reward
2230,,,,,metric
2231,,,,,0.521240234375
2232,,,,,347
2233,,,,,Per-ep reward
2234,,,,,metric
2235,,,,,164.845947265625
2236,,,,,347
2237,,,,,Megabytes sent
2238,,,,,metric
2239,,,,,17.7482271194458
2240,,,,,347
2241,,,,,Round megabytes sent
2242,,,,,metric
2243,,,,,0.39093
2244,,,,,347
2245,,,,,Chosen CW
2246,,,,,metric
2247,,,,,64.0
2248,,,,,347
2249,,,,,Station count
2250,,,,,metric
2251,,,,,5.0
2252,,,,,347
2253,,,,,Current throughput
2254,,,,,metric
2255,,,,,37.762188
2256,,,,,347
2257,,,,,Fairness index
2258,,,,,metric
2259,,,,,0.968401
2260,,,,,347
2261,,,,,Observation 0
2262,,,,,metric
2263,,,,,0.5300696030755837
2264,,,,,347
2265,,,,,loss
2266,,,,,metric
2267,,,,,0.0019715044495023848
2268,,,,,347
2269,,,,,Observation 1
2270,,,,,metric
2271,,,,,0.021333821144466174
2272,,,,,347
2273,,,,,loss
2274,,,,,metric
2275,,,,,0.0019715044495023848
2276,,,,,348
2277,,,,,Round reward
2278,,,,,metric
2279,,,,,0.521240234375
2280,,,,,348
2281,,,,,Per-ep reward
2282,,,,,metric
2283,,,,,165.3671875
2284,,,,,348
2285,,,,,Megabytes sent
2286,,,,,metric
2287,,,,,18.139157116413116
2288,,,,,348
2289,,,,,Round megabytes sent
2290,,,,,metric
2291,,,,,0.39093
2292,,,,,348
2293,,,,,Chosen CW
2294,,,,,metric
2295,,,,,64.0
2296,,,,,348
2297,,,,,Station count
2298,,,,,metric
2299,,,,,5.0
2300,,,,,348
2301,,,,,Current throughput
2302,,,,,metric
2303,,,,,37.789913
2304,,,,,348
2305,,,,,Fairness index
2306,,,,,metric
2307,,,,,0.96852
2308,,,,,348
2309,,,,,Observation 0
2310,,,,,metric
2311,,,,,0.530153179516395
2312,,,,,348
2313,,,,,loss
2314,,,,,metric
2315,,,,,0.0019715044495023848
2316,,,,,348
2317,,,,,Observation 1
2318,,,,,metric
2319,,,,,0.021310764326337054
2320,,,,,348
2321,,,,,loss
2322,,,,,metric
2323,,,,,0.0019715044495023848
2324,,,,,349
2325,,,,,Round reward
2326,,,,,metric
2327,,,,,0.521240234375
2328,,,,,349
2329,,,,,Per-ep reward
2330,,,,,metric
2331,,,,,165.888427734375
2332,,,,,349
2333,,,,,Megabytes sent
2334,,,,,metric
2335,,,,,18.530087113380432
2336,,,,,349
2337,,,,,Round megabytes sent
2338,,,,,metric
2339,,,,,0.39093
2340,,,,,349
2341,,,,,Chosen CW
2342,,,,,metric
2343,,,,,64.0
2344,,,,,349
2345,,,,,Station count
2346,,,,,metric
2347,,,,,5.0
2348,,,,,349
2349,,,,,Current throughput
2350,,,,,metric
2351,,,,,37.816505
2352,,,,,349
2353,,,,,Fairness index
2354,,,,,metric
2355,,,,,0.968727
2356,,,,,349
2357,,,,,Observation 0
2358,,,,,metric
2359,,,,,0.53019822443525
2360,,,,,349
2361,,,,,loss
2362,,,,,metric
2363,,,,,0.0019715044495023848
2364,,,,,349
2365,,,,,Observation 1
2366,,,,,metric
2367,,,,,0.02130856991965818
2368,,,,,349
2369,,,,,loss
2370,,,,,metric
2371,,,,,0.0019715044495023848
2372,,,,,350
2373,,,,,Round reward
2374,,,,,metric
2375,,,,,0.491455078125
2376,,,,,350
2377,,,,,Per-ep reward
2378,,,,,metric
2379,,,,,166.3798828125
2380,,,,,350
2381,,,,,Megabytes sent
2382,,,,,metric
2383,,,,,18.89867812395096
2384,,,,,350
2385,,,,,Round megabytes sent
2386,,,,,metric
2387,,,,,0.368591
2388,,,,,350
2389,,,,,Chosen CW
2390,,,,,metric
2391,,,,,64.0
2392,,,,,350
2393,,,,,Station count
2394,,,,,metric
2395,,,,,5.0
2396,,,,,350
2397,,,,,Current throughput
2398,,,,,metric
2399,,,,,37.79736
2400,,,,,350
2401,,,,,Fairness index
2402,,,,,metric
2403,,,,,0.968935
2404,,,,,350
2405,,,,,Observation 0
2406,,,,,metric
2407,,,,,0.5301972859104475
2408,,,,,350
2409,,,,,loss
2410,,,,,metric
2411,,,,,0.0019715044495023848
2412,,,,,350
2413,,,,,Observation 1
2414,,,,,metric
2415,,,,,0.02134594613268665
2416,,,,,350
2417,,,,,loss
2418,,,,,metric
2419,,,,,0.0019715044495023848
2420,,,,,351
2421,,,,,Round reward
2422,,,,,metric
2423,,,,,0.50634765625
2424,,,,,351
2425,,,,,Per-ep reward
2426,,,,,metric
2427,,,,,166.88623046875
2428,,,,,351
2429,,,,,Megabytes sent
2430,,,,,metric
2431,,,,,19.27843913435936
2432,,,,,351
2433,,,,,Round megabytes sent
2434,,,,,metric
2435,,,,,0.379761
2436,,,,,351
2437,,,,,Chosen CW
2438,,,,,metric
2439,,,,,64.0
2440,,,,,351
2441,,,,,Station count
2442,,,,,metric
2443,,,,,5.0
2444,,,,,351
2445,,,,,Current throughput
2446,,,,,metric
2447,,,,,37.80086
2448,,,,,351
2449,,,,,Fairness index
2450,,,,,metric
2451,,,,,0.969132
2452,,,,,351
2453,,,,,Observation 0
2454,,,,,metric
2455,,,,,0.5300823152065277
2456,,,,,351
2457,,,,,loss
2458,,,,,metric
2459,,,,,0.0019715044495023848
2460,,,,,351
2461,,,,,Observation 1
2462,,,,,metric
2463,,,,,0.02131151636756139
2464,,,,,351
2465,,,,,loss
2466,,,,,metric
2467,,,,,0.0019715044495023848
2468,,,,,352
2469,,,,,Round reward
2470,,,,,metric
2471,,,,,0.4765625
2472,,,,,352
2473,,,,,Per-ep reward
2474,,,,,metric
2475,,,,,167.36279296875
2476,,,,,352
2477,,,,,Megabytes sent
2478,,,,,metric
2479,,,,,19.63586112856865
2480,,,,,352
2481,,,,,Round megabytes sent
2482,,,,,metric
2483,,,,,0.357422
2484,,,,,352
2485,,,,,Chosen CW
2486,,,,,metric
